"진료과","순위","상명코드","상병명","건수","癤우쭊猷뚭낵","X","상병코드"
"비뇨의학과","8","R35","다뇨증","390",NA,NA,NA
"비뇨의학과","9","N30","방광염","369",NA,NA,NA
"비뇨의학과","10","N32","방광의 기타 장애","316",NA,NA,NA
"비뇨의학과","11","N35","요도협착","236",NA,NA,NA
"비뇨의학과","12","N45","고환염 및 부고환염","148",NA,NA,NA
"비뇨의학과","13","N28","달리 분류되지 않은 콩팥(신장)및 요관의 기타 장애","136",NA,NA,NA
"비뇨의학과","14","N43","음낭수종 및 정액류","128",NA,NA,NA
"비뇨의학과","15","C64","콩팥깔때기를  제외한 콩팥(신장)의 악성 신생물","128",NA,NA,NA
"비뇨의학과","16","N41","전립선의 염증성 질환","124",NA,NA,NA
"비뇨의학과","17","Q61","낭성 콩팥(신장)병","120",NA,NA,NA
"비뇨의학과","18","N48","음경의 기타 장애","91",NA,NA,NA
"비뇨의학과","19","N21","하부요로의 결석","66",NA,NA,NA
"비뇨의학과","20","F52","기질적 장애나 질병에 의하지 않은 성기능 이상","63",NA,NA,NA
"산부인과","1","M81","병적골절이 없는 골다공증","1938",NA,NA,NA
"산부인과","2","U07","U07의 응급사용","1426",NA,NA,NA
"산부인과","3","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","713",NA,NA,NA
"산부인과","4","T97","출처가 주로 비의약품인 물질의 독성효과의 후유증","588",NA,NA,NA
"산부인과","5","N95","폐경기 및 기타 폐경기전후 장애","563",NA,NA,NA
"산부인과","6","Z11","감염성 및 기생충성 질환에 대한 특수선별검사","484",NA,NA,NA
"산부인과","7","N64","유방의 기타 장애","172",NA,NA,NA
"산부인과","8","E11","인슐린-비의존 당뇨병","99",NA,NA,NA
"산부인과","9","N30","방광염","89",NA,NA,NA
"산부인과","10","D25","자궁의 평활근종","83",NA,NA,NA
"산부인과","11","N76","질 및 외음부의 기타 염증","57",NA,NA,NA
"산부인과","12","N94","여성생식기관 및 월경주기와 관련된 통증 및 기타 병태","43",NA,NA,NA
"산부인과","13","N83","난소. 난관 및 광 인대의 비염증성 장애","40",NA,NA,NA
"산부인과","14","Z01","호소증상 또는 보고된 진단명이 없는 사람의 기타 특수 검사 및 조사","36",NA,NA,NA
"산부인과","15","I10","본태성(일차성)고혈압","26",NA,NA,NA
"산부인과","16","N71","자궁목을 제외한 자궁의 염증성 질환","22",NA,NA,NA
"산부인과","17","N32","방광의 기타 장애","19",NA,NA,NA
"산부인과","18","R82","요의 기타 이상소견","15",NA,NA,NA
"산부인과","19","N81","여성생식기탈출","9",NA,NA,NA
"산부인과","20","N31","달리 분류되지 않은 방광의 신경근육기능장애","8",NA,NA,NA
"소아청소년과","1","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","420",NA,NA,NA
"소아청소년과","2","E30","달리 분류되지 않은 사춘기의 장애","213",NA,NA,NA
"소아청소년과","3","J30","혈관운동성 및 앨러지성 비염","111",NA,NA,NA
"소아청소년과","4","Z02","행정적 목적을 위한 검사","86",NA,NA,NA
"소아청소년과","5","J20","급성 기관지염","85",NA,NA,NA
"소아청소년과","6","E66","비만","39",NA,NA,NA
"소아청소년과","7","A09","감염성 및 상세불명 기원의 기타 위장염 및 대장염","32",NA,NA,NA
"소아청소년과","8","K59","기타 기능적 창자 장애","31",NA,NA,NA
"소아청소년과","9","J00","급성 코인두염[감기]","27",NA,NA,NA
"소아청소년과","10","D50","철결핍성 빈혈","16",NA,NA,NA
"소아청소년과","11","E34","기타 내분비장애","14",NA,NA,NA
"소아청소년과","12","J18","상세불명 병원체의 폐렴","11",NA,NA,NA
"소아청소년과","13","D64","기타 빈혈","11",NA,NA,NA
"소아청소년과","14","I88","비특정 림프절염","9",NA,NA,NA
"소아청소년과","15","J02","급성 인두염","8",NA,NA,NA
"소아청소년과","16","J45","천식","7",NA,NA,NA
"소아청소년과","17","L20","질병이환 및 사망의 외인","7",NA,NA,NA
"소아청소년과","18","R10","복부 및 골반통증","7",NA,NA,NA
"소아청소년과","19","R62","기대되는 정상 생리학적 발달의 결여","6",NA,NA,NA
"소아청소년과","20","K76","간의 기타 질환","5",NA,NA,NA
"소화기내과","1","K21","위-식도역류병","5361",NA,NA,NA
"소화기내과","2","E11","인슐린-비의존 당뇨병","5351",NA,NA,NA
"소화기내과","3","I10","본태성(일차성)고혈압","5109",NA,NA,NA
"소화기내과","4","K59","기타 기능적 창자 장애","2147",NA,NA,NA
"소화기내과","5","K30","소화불량","1682",NA,NA,NA
"소화기내과","6","K63","창자의 기타 질환","1668",NA,NA,NA
"소화기내과","7","E78","지질단백질대사장애 및 기타 지질증","1620",NA,NA,NA
"소화기내과","8","J44","기타 만성 폐쇄성 폐질환","1555",NA,NA,NA
"소화기내과","9","B18","만성 바이러스간염","1374",NA,NA,NA
"소화기내과","10","K29","위염 및 십이지장염","969",NA,NA,NA
"소화기내과","11","K58","자극성 장증후군","955",NA,NA,NA
"소화기내과","12","U07","U07의 응급사용","900",NA,NA,NA
"소화기내과","13","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","850",NA,NA,NA
"소화기내과","14","D13","기타 및 부위불명의 소화계통의 양성 신생물","834",NA,NA,NA
"소화기내과","15","T97","출처가 주로 비의약품인 물질의 독성효과의 후유증","830",NA,NA,NA
"소화기내과","16","D12","결장. 직장. 항문 및 항문관의 양성 신생물","758",NA,NA,NA
"소화기내과","17","R10","복부 및 골반통증","666",NA,NA,NA
"소화기내과","18","A09","감염성 및 상세불명 기원의 기타 위장염 및 대장염","555",NA,NA,NA
"소화기내과","19","K71","독성간질환","505",NA,NA,NA
"소화기내과","20","J42","상세불명의 만성 기관지염","491",NA,NA,NA
"순환기내과","1","I20","협심증","13273",NA,NA,NA
"순환기내과","2","I10","본태성(일차성)고혈압","9777",NA,NA,NA
"순환기내과","3","I48","심방세동 및 조동","4529",NA,NA,NA
"순환기내과","4","E11","인슐린-비의존 당뇨병","1901",NA,NA,NA
"순환기내과","5","R07","인후 및 흉곽의 동통","1626",NA,NA,NA
"순환기내과","6","I50","심장기능상실(심부전)","1181",NA,NA,NA
"순환기내과","7","I25","만성 허혈심장병","1051",NA,NA,NA
"순환기내과","8","I70","죽상경화증","898",NA,NA,NA
"순환기내과","9","I49","기타 심장성 부정맥","843",NA,NA,NA
"순환기내과","10","U07","U07의 응급사용","730",NA,NA,NA
"순환기내과","11","E78","지질단백질대사장애 및 기타 지질증","655",NA,NA,NA
"순환기내과","12","R06","호흡의 이상","473",NA,NA,NA
"순환기내과","13","I21","급성 심근경색증","472",NA,NA,NA
"순환기내과","14","J44","기타 만성 폐쇄성 폐질환","459",NA,NA,NA
"순환기내과","15","I71","대동맥류 및 박리","443",NA,NA,NA
"순환기내과","16","R00","심장박동의 이상","395",NA,NA,NA
"순환기내과","17","I77","동맥 및 소동맥의 기타장애","389",NA,NA,NA
"순환기내과","18","I35","비류마티스성 대동맥판장애","353",NA,NA,NA
"순환기내과","19","I95","저혈압","350",NA,NA,NA
"순환기내과","20","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","308",NA,NA,NA
"신경과","1","I63","뇌경색증","8459",NA,NA,NA
"신경과","2","F00","알츠하이머병에서의 치매(G30.-+)","4116",NA,NA,NA
"신경과","3","R41","인지기능 및 자각에 관한 기타 증상 및 징후","2988",NA,NA,NA
"신경과","4","R51","두통","2374",NA,NA,NA
"신경과","5","R42","현기 및 어지러움","1717",NA,NA,NA
"신경과","6","I65","대뇌경색증을 유발하지 않은 뇌전동맥의 폐색 및 협착","1237",NA,NA,NA
"신경과","7","G25","기타 추체외로 및 운동 장애","989",NA,NA,NA
"신경과","8","G20","파킨슨병","965",NA,NA,NA
"신경과","9","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","862",NA,NA,NA
"신경과","10","F03","상세불명의 치매","854",NA,NA,NA
"신경과","11","G63","달리 분류된 질환에서의 다발신경병증","647",NA,NA,NA
"신경과","12","R25","이상적 불수의적 운동","562",NA,NA,NA
"신경과","13","G45","일과성 대뇌허혈발작 및 관련 증후군","543",NA,NA,NA
"신경과","14","R44","일반적 감각 및 지각에 관한 기타 증상 및 징후","356",NA,NA,NA
"신경과","15","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","328",NA,NA,NA
"신경과","16","G40","뇌전증","272",NA,NA,NA
"신경과","17","E14","상세불명의 당뇨병","270",NA,NA,NA
"신경과","18","I66","대뇌경색증을 유발하지 않은 대뇌동맥의 폐쇄 및 협착","253",NA,NA,NA
"신경과","19","H81","전정기능의 장애","223",NA,NA,NA
"신경과","20","G62","기타 다발신경병증","218",NA,NA,NA
"신경외과","1","M48","기타 척추병증","7021",NA,NA,NA
"신경외과","2","M51","기타 추간판장애","4891",NA,NA,NA
"신경외과","3","M54","배통","2207",NA,NA,NA
"신경외과","4","S33","허리뼈 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장","2003",NA,NA,NA
"신경외과","5","S32","허리뼈 및 골반의 골절","1261",NA,NA,NA
"신경외과","6","M50","목뼈원판 장애","838",NA,NA,NA
"신경외과","7","M43","기타 변형성 배병증","678",NA,NA,NA
"신경외과","8","S13","목부위의 관절 및 인대의 탈구, 염좌 및 긴장","622",NA,NA,NA
"신경외과","9","M96","달리 분류되지 않은 처치후 근육골격 장애","615",NA,NA,NA
"신경외과","10","I63","뇌경색증","552",NA,NA,NA
"신경외과","11","S06","머리내 손상","387",NA,NA,NA
"신경외과","12","S22","늑골. 흉골 및 흉추골의 골절","373",NA,NA,NA
"신경외과","13","I67","기타 대뇌혈관 질환","337",NA,NA,NA
"신경외과","14","I69","대뇌혈관 질환의 후유증","318",NA,NA,NA
"신경외과","15","R51","두통","286",NA,NA,NA
"신경외과","16","U07","U07의 응급사용","281",NA,NA,NA
"신경외과","17","R42","현기 및 어지러움","204",NA,NA,NA
"신경외과","18","I61","뇌내출혈","168",NA,NA,NA
"신경외과","19","M79","달리 분류되지 않은 기타 연조직장애","114",NA,NA,NA
"신경외과","20","G62","기타 다발신경병증","101",NA,NA,NA
"신장내과","1","N18","만성 콩팥(신장)기능상실","9605",NA,NA,NA
"신장내과","2","E11","인슐린-비의존 당뇨병","5955",NA,NA,NA
"신장내과","3","I10","본태성(일차성)고혈압","2623",NA,NA,NA
"신장내과","4","J44","기타 만성 폐쇄성 폐질환","475",NA,NA,NA
"신장내과","5","R60","달리 분류되지 않은 부종","359",NA,NA,NA
"신장내과","6","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","271",NA,NA,NA
"신장내과","7","N17","급성 콩팥(신장)기능상실","240",NA,NA,NA
"신장내과","8","E78","지질단백질대사장애 및 기타 지질증","237",NA,NA,NA
"신장내과","9","U07","U07의 응급사용","236",NA,NA,NA
"신장내과","10","J42","상세불명의 만성 기관지염","171",NA,NA,NA
"신장내과","11","J18","상세불명 병원체의 폐렴","128",NA,NA,NA
"신장내과","12","Q61","낭성 콩팥(신장)병","112",NA,NA,NA
"신장내과","13","R79","혈액화학의 기타 이상소견","101",NA,NA,NA
"신장내과","14","N39","비뇨기계통의 기타 장애","90",NA,NA,NA
"신장내과","15","J45","천식","86",NA,NA,NA
"신장내과","16","R80","고립성 단백뇨증","77",NA,NA,NA
"신장내과","17","E87","수분. 전해질 및 산-염기균형의 기타장애","62",NA,NA,NA
"신장내과","18","R82","요의 기타 이상소견","54",NA,NA,NA
"신장내과","19","Z94","이식한 장기 및 조직의 상태","46",NA,NA,NA
"신장내과","20","C34","기관지 및 폐의 악성 신생물","40",NA,NA,NA
"안과","1","H25","노인성 백내장","7536",NA,NA,NA
"안과","2","H40","녹내장","3072",NA,NA,NA
"안과","3","H35","기타 망막장애","2551",NA,NA,NA
"안과","4","H04","눈물기관의 장애","2247",NA,NA,NA
"안과","5","H36","달리 분류된 질환에서의 망막장애","1593",NA,NA,NA
"안과","6","Z96","기타 기능적 삽입물의 존재","1083",NA,NA,NA
"안과","7","H19","달리 분류된 질환에서의 공막 및 각막의 장애","1074",NA,NA,NA
"안과","8","H26","기타 백내장","1024",NA,NA,NA
"안과","9","H02","안검의 기타 장애","656",NA,NA,NA
"안과","10","T97","출처가 주로 비의약품인 물질의 독성효과의 후유증","631",NA,NA,NA
"안과","11","H34","망막혈관폐쇄","391",NA,NA,NA
"안과","12","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","249",NA,NA,NA
"안과","13","U07","U07의 응급사용","217",NA,NA,NA
"안과","14","H16","각막염","215",NA,NA,NA
"안과","15","H43","초자체의 장애","208",NA,NA,NA
"안과","16","H11","결막의 기타 장애","190",NA,NA,NA
"안과","17","H10","결막염","108",NA,NA,NA
"안과","18","H27","수정체의 기타 장애","96",NA,NA,NA
"안과","19","H52","굴절 및 조절의 장애","83",NA,NA,NA
"안과","20","H33","망막박리 및 망막이단(離斷)","65",NA,NA,NA
"영상의학과","1","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","83",NA,NA,NA
"외과","1","K80","담석증","931",NA,NA,NA
"외과","2","I83","하지의 정맥류","850",NA,NA,NA
"외과","3","K64","치핵 및 항문주위정맥혈전증","802",NA,NA,NA
"외과","4","K40","서혜헤르니아","378",NA,NA,NA
"외과","5","L89","욕창성 및 압박부위 궤양","333",NA,NA,NA
"외과","6","L72","피부 및 피하조직의 모낭성 낭","314",NA,NA,NA
"외과","7","N63","유방의 상세불명의 소괴","296",NA,NA,NA
"외과","8","K59","기타 기능적 창자 장애","281",NA,NA,NA
"외과","9","R15","분변의 실금","269",NA,NA,NA
"외과","10","I87","정맥의 기타 장애","257",NA,NA,NA
"외과","11","D13","기타 및 부위불명의 소화계통의 양성 신생물","253",NA,NA,NA
"외과","12","S22","늑골. 흉골 및 흉추골의 골절","251",NA,NA,NA
"외과","13","I70","죽상경화증","244",NA,NA,NA
"외과","14","K29","위염 및 십이지장염","213",NA,NA,NA
"외과","15","S20","흉부의 표재성 손상","186",NA,NA,NA
"외과","16","C16","위의 악성 신생물","159",NA,NA,NA
"외과","17","L03","혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애","149",NA,NA,NA
"외과","18","L02","피부의 농양, 종기 및 큰종기","146",NA,NA,NA
"외과","19","R10","복부 및 골반통증","146",NA,NA,NA
"외과","20","K82","쓸개(담낭)의 기타 질환","143",NA,NA,NA
"응급실","1","R52","달리 분류되지 않은 통증","2875",NA,NA,NA
"응급실","2","M79","달리 분류되지 않은 기타 연조직장애","1150",NA,NA,NA
"응급실","3","R10","복부 및 골반통증","451",NA,NA,NA
"응급실","4","T14","상세불명의 신체부위의 손상","430",NA,NA,NA
"응급실","5","A09","감염성 및 상세불명 기원의 기타 위장염 및 대장염","341",NA,NA,NA
"응급실","6","U07","U07의 응급사용","264",NA,NA,NA
"응급실","7","R53","병감 및 피로","222",NA,NA,NA
"응급실","8","R07","인후 및 흉곽의 동통","193",NA,NA,NA
"응급실","9","J18","상세불명 병원체의 폐렴","186",NA,NA,NA
"응급실","10","R42","현기 및 어지러움","174",NA,NA,NA
"응급실","11","R50","원인 미상의 열","167",NA,NA,NA
"응급실","12","K29","위염 및 십이지장염","155",NA,NA,NA
"응급실","13","R33","요폐","153",NA,NA,NA
"응급실","14","L50","두드러기","146",NA,NA,NA
"응급실","15","R51","두통","137",NA,NA,NA
"응급실","16","M54","배통","127",NA,NA,NA
"응급실","17","K59","기타 기능적 창자 장애","119",NA,NA,NA
"응급실","18","S01","머리의 열린상처","108",NA,NA,NA
"응급실","19","N39","비뇨기계통의 기타 장애","99",NA,NA,NA
"응급실","20","M51","기타 추간판장애","95",NA,NA,NA
"이비인후과","1","H90","전음성 및 감각신경성 청력소실","3588",NA,NA,NA
"이비인후과","2","J34","코 및 코옆굴의 기타 장애","2800",NA,NA,NA
"이비인후과","3","J38","달리 분류되지 않은 성대및 후두의 질환","2679",NA,NA,NA
"이비인후과","4","H93","달리 분류되지 않은 귀의 기타 장애","2568",NA,NA,NA
"이비인후과","5","J30","혈관운동성 및 앨러지성 비염","724",NA,NA,NA
"이비인후과","6","J37","만성후두염 및 후두기관염","699",NA,NA,NA
"이비인후과","7","R42","현기 및 어지러움","579",NA,NA,NA
"이비인후과","8","R07","인후 및 흉곽의 동통","386",NA,NA,NA
"이비인후과","9","J33","코폴립","343",NA,NA,NA
"이비인후과","10","K12","입안염 및 관련 병터","336",NA,NA,NA
"이비인후과","11","R05","기침","247",NA,NA,NA
"이비인후과","12","K14","혀의 질환","210",NA,NA,NA
"이비인후과","13","R04","호흡기도 출혈","171",NA,NA,NA
"이비인후과","14","H92","이통 및 귀의 삼출액","150",NA,NA,NA
"이비인후과","15","H60","외이염","141",NA,NA,NA
"이비인후과","16","H66","화농성 및 상세불명의 중이염","118",NA,NA,NA
"이비인후과","17","H61","외이의 기타장애","103",NA,NA,NA
"이비인후과","18","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","102",NA,NA,NA
"이비인후과","19","R68","기타 전신 증상 및 징후","98",NA,NA,NA
"이비인후과","20","H91","기타 청력소실","87",NA,NA,NA
"일반검진","1","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","1388",NA,NA,NA
"일반검진","2","K29","위염 및 십이지장염","169",NA,NA,NA
"일반검진","3","K21","위-식도역류병","21",NA,NA,NA
"일반검진","4","K26","십이지장궤양","6",NA,NA,NA
"일반검진","5","K31","위 및 십이지장의 기타 질환","4",NA,NA,NA
"일반검진","6","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","3",NA,NA,NA
"일반검진","7","Z03","의심되는 질병 및 병태를 의학적 관찰 및 평가","2",NA,NA,NA
"일반검진","8","K27","상세불명 부위의 소화성 궤양","2",NA,NA,NA
"일반검진","9","K25","위궤양","1",NA,NA,NA
"재택치료진료센터","1","U07","U07의 응급사용","182",NA,NA,NA
"재택치료진료센터","2","T97","출처가 주로 비의약품인 물질의 독성효과의 후유증","2",NA,NA,NA
"재택치료진료센터","3","R00","심장박동의 이상","1",NA,NA,NA
"재택치료진료센터","4","R05","기침","1",NA,NA,NA
"재활의학과","1","M51","기타 추간판장애","13982",NA,NA,NA
"재활의학과","2","G62","기타 다발신경병증","4545",NA,NA,NA
"재활의학과","3","M50","목뼈원판 장애","2669",NA,NA,NA
"재활의학과","4","M48","기타 척추병증","1638",NA,NA,NA
"재활의학과","5","M75","어깨병변","1492",NA,NA,NA
"재활의학과","6","I63","뇌경색증","1371",NA,NA,NA
"재활의학과","7","G81","편마비","1357",NA,NA,NA
"재활의학과","8","M79","달리 분류되지 않은 기타 연조직장애","986",NA,NA,NA
"재활의학과","9","M54","배통","837",NA,NA,NA
"재활의학과","10","M47","척추증","670",NA,NA,NA
"재활의학과","11","G82","하반신마비 및 사지마비","656",NA,NA,NA
"재활의학과","12","G60","유전성 및 특발성 신경병증","604",NA,NA,NA
"재활의학과","13","R26","보행과 이동의 이상","442",NA,NA,NA
"재활의학과","14","M72","섬유모세포장애","434",NA,NA,NA
"재활의학과","15","M24","기타 특정 관절장애","388",NA,NA,NA
"재활의학과","16","T97","출처가 주로 비의약품인 물질의 독성효과의 후유증","384",NA,NA,NA
"재활의학과","17","R13","연하곤란","366",NA,NA,NA
"재활의학과","18","M19","연기, 불 및 화염에 노출","315",NA,NA,NA
"재활의학과","19","G80","유아성 뇌성마비","281",NA,NA,NA
"재활의학과","20","I61","뇌내출혈","269",NA,NA,NA
"정신건강의학과","1","F32","우울증 에피소드","3709",NA,NA,NA
"정신건강의학과","2","G47","수면장애","2478",NA,NA,NA
"정신건강의학과","3","F41","기타 불안장애","1291",NA,NA,NA
"정신건강의학과","4","F00","알츠하이머병에서의 치매(G30.-+)","868",NA,NA,NA
"정신건강의학과","5","F51","비기질적 수면 장애","805",NA,NA,NA
"정신건강의학과","6","F43","심한 스트레스에 대한 반응 및 적응장애","364",NA,NA,NA
"정신건강의학과","7","F31","양극성 정동장애","249",NA,NA,NA
"정신건강의학과","8","F06","뇌손상. 뇌기능 이상 및 신체질환에 의한 기타 정신 장애","245",NA,NA,NA
"정신건강의학과","9","F10","알콜사용에 의한 정신및 행동장애","218",NA,NA,NA
"정신건강의학과","10","F20","조현병","212",NA,NA,NA
"정신건강의학과","11","R41","인지기능 및 자각에 관한 기타 증상 및 징후","212",NA,NA,NA
"정신건강의학과","12","F03","상세불명의 치매","206",NA,NA,NA
"정신건강의학과","13","F45","신체형장애","160",NA,NA,NA
"정신건강의학과","14","F05","알콜 및 기타 정신활성물질에 의하여 유발된 것이 아닌 섬망","95",NA,NA,NA
"정신건강의학과","15","F40","공포성 불안장애","90",NA,NA,NA
"정신건강의학과","16","F60","특정 인격장애","74",NA,NA,NA
"정신건강의학과","17","F07","뇌질환. 뇌손상 및 기능이상에 의한 인격 및 행동 장애","65",NA,NA,NA
"정신건강의학과","18","F34","지속성 기분[정동]장애","59",NA,NA,NA
"정신건강의학과","19","F29","상세불명의 비기질적 정신병","55",NA,NA,NA
"정신건강의학과","20","F22","지속성 망상장애","45",NA,NA,NA
"정형외과","1","M17","윤충증","5715",NA,NA,NA
"정형외과","2","M75","어깨병변","3025",NA,NA,NA
"정형외과","3","M13","추 락","2922",NA,NA,NA
"정형외과","4","M48","기타 척추병증","2452",NA,NA,NA
"정형외과","5","M81","병적골절이 없는 골다공증","1046",NA,NA,NA
"정형외과","6","M10","활막 및 건 장애","707",NA,NA,NA
"정형외과","7","M19","연기, 불 및 화염에 노출","556",NA,NA,NA
"정형외과","8","M65","활막염 및 건초염","486",NA,NA,NA
"정형외과","9","S83","무릎의 관절 및 인대의 탈구. 염좌 및 긴장","422",NA,NA,NA
"정형외과","10","M25","달리 분류되지 않은 기타 관절장애","395",NA,NA,NA
"정형외과","11","M20","외인의 기타 및 상세불명의 영향","385",NA,NA,NA
"정형외과","12","S52","아래팔의 골절","378",NA,NA,NA
"정형외과","13","S43","팔이음뼈의 관절 및 인대의 탈구, 염좌 및 긴장","350",NA,NA,NA
"정형외과","14","M23","유독성 물질에 의한 불의의 중독 및 노출","321",NA,NA,NA
"정형외과","15","S82","발목을 포함한 아래다리의 골절","320",NA,NA,NA
"정형외과","16","S72","대퇴골의 골절","313",NA,NA,NA
"정형외과","17","S92","발목을 제외한 발의 골절","272",NA,NA,NA
"정형외과","18","L03","혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애","244",NA,NA,NA
"정형외과","19","M77","기타 골부착부병증","233",NA,NA,NA
"정형외과","20","R52","달리 분류되지 않은 통증","231",NA,NA,NA
"종합검진","1","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","6",NA,NA,NA
"종합검진","2","C22","간 및 간내담관의 악성 신생물","1",NA,NA,NA
"종합검진","3","K29","위염 및 십이지장염","1",NA,NA,NA
"치과","1","K08","치아 및 지지구조의 기타 장애","8389",NA,NA,NA
"치과","2","K05","치은염(잇몸염)및 치주 질환","6622",NA,NA,NA
"치과","3","K04","치수 및 치근단주위조직의 질환","4875",NA,NA,NA
"치과","4","K02","치아우식증","3599",NA,NA,NA
"치과","5","K03","치아경조직의 기타 질환","1473",NA,NA,NA
"치과","6","S02","머리뼈 및 얼굴뼈의 골절","620",NA,NA,NA
"치과","7","K07","치아얼굴이상[부정교합포함]","206",NA,NA,NA
"치과","8","K12","입안염 및 관련 병터","89",NA,NA,NA
"치과","9","K01","매몰치 및 매복치","39",NA,NA,NA
"치과","10","K06","치은(잇몸) 및 무치성 치조융선(이틀융기)의 기타 장애","35",NA,NA,NA
"치과","11","K13","입술 및 구강점막의 기타 질환","15",NA,NA,NA
"치과","12","H61","외이의 기타장애","10",NA,NA,NA
"치과","13","C08","기타 및 상세불명의 주타액선의 악성 신생물","6",NA,NA,NA
"치과","14","K10","턱의 기타 질환","6",NA,NA,NA
"치과","15","K09","달리 분류되지 않은 구강영역의 낭","5",NA,NA,NA
"치과","16","C31","부비동의 악성신생물","4",NA,NA,NA
"치과","17","G50","삼차신경의 장애","4",NA,NA,NA
"치과","18","T14","상세불명의 신체부위의 손상","3",NA,NA,NA
"치과","19","B00","헤르페스바이러스[단순헤르페스] 감염","2",NA,NA,NA
"치과","20","L43","편평태선","2",NA,NA,NA
"피부과","1","B35","피부사상균증","4558",NA,NA,NA
"피부과","2","L29","소양증","3221",NA,NA,NA
"피부과","3","L21","지루피부염","1755",NA,NA,NA
"피부과","4","L24","자극성 접촉피부염","1742",NA,NA,NA
"피부과","5","L23","앨러지성 접촉피부염","1354",NA,NA,NA
"피부과","6","B02","대상포진","1177",NA,NA,NA
"피부과","7","L28","만성 단순태선 및 양진","525",NA,NA,NA
"피부과","8","L85","기타 표피의 비후","439",NA,NA,NA
"피부과","9","L40","건선","368",NA,NA,NA
"피부과","10","D21","결합조직 및 기타 연조직의 기타 양성 신생물","356",NA,NA,NA
"피부과","11","L84","티눈 및 굳은살","343",NA,NA,NA
"피부과","12","L30","기타 피부염","319",NA,NA,NA
"피부과","13","L50","두드러기","302",NA,NA,NA
"피부과","14","L27","내부로 섭취된 물질에 의한 피부염","254",NA,NA,NA
"피부과","15","L80","백반증","246",NA,NA,NA
"피부과","16","B00","헤르페스바이러스[단순헤르페스] 감염","227",NA,NA,NA
"피부과","17","L63","원형 탈모증","181",NA,NA,NA
"피부과","18","L73","기타 모낭장애","170",NA,NA,NA
"피부과","19","L03","혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애","167",NA,NA,NA
"피부과","20","G53","달리 분류된 질환에서의 뇌신경장애","156",NA,NA,NA
"핵의학과","1","E03","기타 갑상선기능저하증","2753",NA,NA,NA
"핵의학과","2","E04","기타 비중독성 갑상선종","1271",NA,NA,NA
"핵의학과","3","E89","달리 분류되지 않은 처치후의 내분비및 대사장애","402",NA,NA,NA
"핵의학과","4","E05","갑상선독증[갑상선기능항진증]","231",NA,NA,NA
"핵의학과","5","E06","갑상선염","94",NA,NA,NA
"핵의학과","6","E07","갑상선의 기타 장애","64",NA,NA,NA
"핵의학과","7","C73","갑상선의 악성 신생물","33",NA,NA,NA
"핵의학과","8","E78","지질단백질대사장애 및 기타 지질증","7",NA,NA,NA
"핵의학과","9","D35","기타 및 상세불명의 내분비선의 양성 신생물","4",NA,NA,NA
"핵의학과","10","H81","전정기능의 장애","3",NA,NA,NA
"핵의학과","11","F48","기타 신경성 장애","3",NA,NA,NA
"핵의학과","12","J84","기타 사이질성 폐질환","2",NA,NA,NA
"핵의학과","13","R53","병감 및 피로","2",NA,NA,NA
"핵의학과","14","E83","무기질대사장애","1",NA,NA,NA
"핵의학과","15","D44","내분비선의 행동양식 불명 또는 미상의 신생물","1",NA,NA,NA
"핵의학과","16","G25","기타 추체외로 및 운동 장애","1",NA,NA,NA
"가정의학과","1","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","3543",NA,NA,NA
"가정의학과","2","J00","급성 코인두염[감기]","990",NA,NA,NA
"가정의학과","3","F00","알츠하이머병에서의 치매(G30.-+)","612",NA,NA,NA
"가정의학과","4","F03","상세불명의 치매","478",NA,NA,NA
"가정의학과","5","I10","본태성(일차성)고혈압","334",NA,NA,NA
"가정의학과","6","C34","기관지 및 폐의 악성 신생물","264",NA,NA,NA
"가정의학과","7","K29","위염 및 십이지장염","256",NA,NA,NA
"가정의학과","8","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","233",NA,NA,NA
"가정의학과","9","K21","위-식도역류병","210",NA,NA,NA
"가정의학과","10","C16","위의 악성 신생물","186",NA,NA,NA
"가정의학과","11","R53","병감 및 피로","185",NA,NA,NA
"가정의학과","12","E11","인슐린-비의존 당뇨병","155",NA,NA,NA
"가정의학과","13","I63","뇌경색증","121",NA,NA,NA
"가정의학과","14","E78","지질단백질대사장애 및 기타 지질증","115",NA,NA,NA
"가정의학과","15","C20","직장의 악성 신생물","106",NA,NA,NA
